method,split,morphology,task,seed,episodes,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle
generic_failure_predictor,nominal_morphology,underwater_vehicle,payload_transport,0,96,0.250000,0.375000,0.075816,0.354595,0.132590,0.625000,0.302083,0.135417,0.005550,0.135417,0.205879
generic_failure_predictor,nominal_morphology,underwater_vehicle,payload_transport,1,96,0.270833,0.416667,0.092629,0.360012,0.132590,0.583333,0.333333,0.125000,0.008942,0.250000,0.217574
generic_failure_predictor,nominal_morphology,underwater_vehicle,payload_transport,2,96,0.260417,0.447917,0.083949,0.361470,0.132590,0.656250,0.281250,0.052083,0.008942,0.229167,0.192669
generic_failure_predictor,nominal_morphology,underwater_vehicle,payload_transport,3,96,0.187500,0.343750,0.001215,0.345845,0.132590,0.593750,0.322917,0.156250,0.005859,0.145833,0.214478
generic_failure_predictor,nominal_morphology,underwater_vehicle,payload_transport,4,96,0.270833,0.447917,0.088048,0.362512,0.132590,0.614583,0.281250,0.125000,0.008017,0.166667,0.204254
generic_failure_predictor,nominal_morphology,underwater_vehicle,payload_transport,5,96,0.322917,0.458333,0.148758,0.368553,0.132590,0.625000,0.291667,0.125000,0.007092,0.125000,0.197934
generic_failure_predictor,nominal_morphology,underwater_vehicle,payload_transport,6,96,0.291667,0.437500,0.121048,0.363762,0.132590,0.666667,0.281250,0.135417,0.007709,0.197917,0.200884
generic_failure_predictor,nominal_morphology,underwater_vehicle,gap_or_step_crossing,0,96,0.250000,0.468750,0.065286,0.362095,0.132590,0.687500,0.239583,0.197917,0.006603,0.145833,0.205326
generic_failure_predictor,nominal_morphology,underwater_vehicle,gap_or_step_crossing,1,96,0.260417,0.447917,0.090000,0.361470,0.132590,0.614583,0.291667,0.166667,0.009575,0.218750,0.215169
generic_failure_predictor,nominal_morphology,underwater_vehicle,gap_or_step_crossing,2,96,0.187500,0.354167,0.002433,0.346678,0.132590,0.614583,0.312500,0.177083,0.007264,0.197917,0.222682
generic_failure_predictor,nominal_morphology,underwater_vehicle,gap_or_step_crossing,3,96,0.260417,0.489583,0.085811,0.364803,0.132590,0.666667,0.239583,0.125000,0.008914,0.197917,0.195369
generic_failure_predictor,nominal_morphology,underwater_vehicle,gap_or_step_crossing,4,96,0.239583,0.406250,0.062161,0.356053,0.132590,0.552083,0.333333,0.135417,0.005283,0.114583,0.226529
generic_failure_predictor,nominal_morphology,underwater_vehicle,gap_or_step_crossing,5,96,0.229167,0.343750,0.048838,0.350012,0.132590,0.583333,0.312500,0.187500,0.007594,0.187500,0.224588
generic_failure_predictor,nominal_morphology,underwater_vehicle,gap_or_step_crossing,6,96,0.260417,0.437500,0.076995,0.360637,0.132590,0.656250,0.260417,0.135417,0.004952,0.135417,0.201421
generic_failure_predictor,nominal_morphology,underwater_vehicle,precision_contact_manipulation,0,96,0.229167,0.427083,0.054886,0.356678,0.132590,0.645833,0.281250,0.156250,0.010194,0.239583,0.217236
generic_failure_predictor,nominal_morphology,underwater_vehicle,precision_contact_manipulation,1,96,0.260417,0.343750,0.076871,0.353137,0.132590,0.625000,0.312500,0.125000,0.008010,0.125000,0.212014
generic_failure_predictor,nominal_morphology,underwater_vehicle,precision_contact_manipulation,2,96,0.260417,0.468750,0.080357,0.363137,0.132590,0.645833,0.270833,0.093750,0.009830,0.197917,0.201007
generic_failure_predictor,nominal_morphology,underwater_vehicle,precision_contact_manipulation,3,96,0.270833,0.437500,0.102383,0.361678,0.132590,0.697917,0.218750,0.093750,0.008738,0.197917,0.195206
generic_failure_predictor,nominal_morphology,underwater_vehicle,precision_contact_manipulation,4,96,0.218750,0.364583,0.032300,0.350637,0.132590,0.614583,0.291667,0.093750,0.008738,0.208333,0.211454
generic_failure_predictor,nominal_morphology,underwater_vehicle,precision_contact_manipulation,5,96,0.218750,0.427083,0.042654,0.355637,0.132590,0.645833,0.291667,0.166667,0.009466,0.218750,0.220068
generic_failure_predictor,nominal_morphology,underwater_vehicle,precision_contact_manipulation,6,96,0.270833,0.479167,0.099580,0.365012,0.132590,0.697917,0.218750,0.218750,0.006918,0.125000,0.205096
generic_failure_predictor,nominal_morphology,underwater_vehicle,disturbance_recovery,0,96,0.250000,0.395833,0.064674,0.356262,0.132590,0.572917,0.343750,0.145833,0.006628,0.166667,0.234702
generic_failure_predictor,nominal_morphology,underwater_vehicle,disturbance_recovery,1,96,0.281250,0.406250,0.100912,0.360220,0.132590,0.645833,0.229167,0.135417,0.008206,0.187500,0.210476
generic_failure_predictor,nominal_morphology,underwater_vehicle,disturbance_recovery,2,96,0.187500,0.375000,0.006412,0.348345,0.132590,0.531250,0.406250,0.156250,0.005997,0.156250,0.246725
generic_failure_predictor,nominal_morphology,underwater_vehicle,disturbance_recovery,3,96,0.239583,0.385417,0.062873,0.354387,0.132590,0.562500,0.322917,0.156250,0.008522,0.218750,0.232807
generic_failure_predictor,nominal_morphology,underwater_vehicle,disturbance_recovery,4,96,0.177083,0.333333,0.010812,0.343970,0.132590,0.614583,0.291667,0.135417,0.006628,0.187500,0.221016
generic_failure_predictor,nominal_morphology,underwater_vehicle,disturbance_recovery,5,96,0.291667,0.437500,0.108933,0.363762,0.132590,0.593750,0.291667,0.145833,0.008206,0.177083,0.222879
generic_failure_predictor,nominal_morphology,underwater_vehicle,disturbance_recovery,6,96,0.260417,0.406250,0.087579,0.358137,0.132590,0.604167,0.354167,0.156250,0.008522,0.218750,0.234643
generic_failure_predictor,payload_shift,differential_drive,tight_turn_navigation,0,96,0.145833,0.322917,0.020284,0.388342,0.178578,0.552083,0.375000,0.145833,0.005321,0.145833,0.251768
generic_failure_predictor,payload_shift,differential_drive,tight_turn_navigation,1,96,0.250000,0.437500,0.077506,0.407925,0.178578,0.614583,0.302083,0.072917,0.006651,0.156250,0.221349
generic_failure_predictor,payload_shift,differential_drive,tight_turn_navigation,2,96,0.135417,0.364583,0.024422,0.390633,0.178578,0.625000,0.312500,0.093750,0.008313,0.208333,0.227949
generic_failure_predictor,payload_shift,differential_drive,tight_turn_navigation,3,96,0.166667,0.354167,0.004786,0.392925,0.178578,0.500000,0.427083,0.135417,0.007648,0.229167,0.263431
generic_failure_predictor,payload_shift,differential_drive,tight_turn_navigation,4,96,0.208333,0.343750,0.042894,0.396258,0.178578,0.583333,0.322917,0.145833,0.009311,0.229167,0.238166
generic_failure_predictor,payload_shift,differential_drive,tight_turn_navigation,5,96,0.177083,0.281250,0.003135,0.388133,0.178578,0.656250,0.302083,0.114583,0.008979,0.260417,0.228298
generic_failure_predictor,payload_shift,differential_drive,tight_turn_navigation,6,96,0.177083,0.343750,0.014045,0.393133,0.178578,0.531250,0.395833,0.125000,0.005986,0.125000,0.251691
generic_failure_predictor,payload_shift,differential_drive,payload_transport,0,96,0.239583,0.343750,0.071551,0.399383,0.178578,0.593750,0.333333,0.093750,0.008259,0.166667,0.240058
generic_failure_predictor,payload_shift,differential_drive,payload_transport,1,96,0.208333,0.333333,0.036516,0.395425,0.178578,0.468750,0.416667,0.072917,0.007953,0.177083,0.259493
generic_failure_predictor,payload_shift,differential_drive,payload_transport,2,96,0.156250,0.343750,0.007792,0.391050,0.178578,0.562500,0.385417,0.135417,0.007953,0.187500,0.259765
generic_failure_predictor,payload_shift,differential_drive,payload_transport,3,96,0.187500,0.291667,0.031719,0.390008,0.178578,0.583333,0.333333,0.083333,0.007953,0.197917,0.239397
generic_failure_predictor,payload_shift,differential_drive,payload_transport,4,96,0.156250,0.322917,0.008015,0.389383,0.178578,0.562500,0.354167,0.187500,0.007647,0.156250,0.263478
generic_failure_predictor,payload_shift,differential_drive,payload_transport,5,96,0.156250,0.354167,0.015855,0.391883,0.178578,0.572917,0.333333,0.114583,0.007953,0.187500,0.245111
generic_failure_predictor,payload_shift,differential_drive,payload_transport,6,96,0.187500,0.364583,0.028178,0.395842,0.178578,0.583333,0.354167,0.125000,0.009176,0.218750,0.250174
generic_failure_predictor,payload_shift,differential_drive,gap_or_step_crossing,0,96,0.208333,0.385417,0.039518,0.399592,0.178578,0.625000,0.302083,0.093750,0.006554,0.135417,0.230229
generic_failure_predictor,payload_shift,differential_drive,gap_or_step_crossing,1,96,0.239583,0.375000,0.070357,0.401883,0.178578,0.552083,0.364583,0.104167,0.008520,0.145833,0.253892
generic_failure_predictor,payload_shift,differential_drive,gap_or_step_crossing,2,96,0.239583,0.354167,0.078463,0.400217,0.178578,0.479167,0.395833,0.135417,0.009175,0.156250,0.268154
generic_failure_predictor,payload_shift,differential_drive,gap_or_step_crossing,3,96,0.145833,0.260417,0.023514,0.383342,0.178578,0.552083,0.416667,0.083333,0.009175,0.177083,0.256997
generic_failure_predictor,payload_shift,differential_drive,gap_or_step_crossing,4,96,0.208333,0.427083,0.040944,0.402925,0.178578,0.562500,0.375000,0.072917,0.007865,0.187500,0.247501
generic_failure_predictor,payload_shift,differential_drive,gap_or_step_crossing,5,96,0.177083,0.312500,0.014433,0.390633,0.178578,0.552083,0.364583,0.093750,0.007209,0.135417,0.248060
generic_failure_predictor,payload_shift,differential_drive,gap_or_step_crossing,6,96,0.208333,0.416667,0.035033,0.402092,0.178578,0.635417,0.291667,0.093750,0.008192,0.145833,0.230751
generic_failure_predictor,payload_shift,differential_drive,precision_contact_manipulation,0,96,0.197917,0.364583,0.031707,0.396883,0.178578,0.572917,0.322917,0.145833,0.010125,0.208333,0.249436
generic_failure_predictor,payload_shift,differential_drive,precision_contact_manipulation,1,96,0.166667,0.333333,0.003409,0.391258,0.178578,0.479167,0.427083,0.083333,0.008317,0.156250,0.264328
generic_failure_predictor,payload_shift,differential_drive,precision_contact_manipulation,2,96,0.166667,0.291667,0.000597,0.387925,0.178578,0.510417,0.395833,0.093750,0.010125,0.208333,0.260424
generic_failure_predictor,payload_shift,differential_drive,precision_contact_manipulation,3,96,0.197917,0.364583,0.034676,0.396883,0.178578,0.625000,0.333333,0.083333,0.011933,0.250000,0.242465
generic_failure_predictor,payload_shift,differential_drive,precision_contact_manipulation,4,96,0.229167,0.375000,0.063990,0.400842,0.178578,0.614583,0.322917,0.083333,0.009041,0.166667,0.232853
generic_failure_predictor,payload_shift,differential_drive,precision_contact_manipulation,5,96,0.125000,0.270833,0.039755,0.382092,0.178578,0.562500,0.385417,0.125000,0.011210,0.229167,0.255507
generic_failure_predictor,payload_shift,differential_drive,precision_contact_manipulation,6,96,0.208333,0.281250,0.044127,0.391258,0.178578,0.572917,0.322917,0.093750,0.010125,0.197917,0.239789
generic_failure_predictor,payload_shift,differential_drive,disturbance_recovery,0,96,0.208333,0.354167,0.051646,0.397092,0.178578,0.583333,0.312500,0.177083,0.006889,0.125000,0.249678
generic_failure_predictor,payload_shift,differential_drive,disturbance_recovery,1,96,0.177083,0.354167,0.015378,0.393967,0.178578,0.531250,0.385417,0.218750,0.007829,0.125000,0.277149
generic_failure_predictor,payload_shift,differential_drive,disturbance_recovery,2,96,0.114583,0.322917,0.057126,0.385217,0.178578,0.552083,0.385417,0.093750,0.009081,0.177083,0.254801
generic_failure_predictor,payload_shift,differential_drive,disturbance_recovery,3,96,0.218750,0.416667,0.044966,0.403133,0.178578,0.520833,0.375000,0.083333,0.010021,0.218750,0.257295
generic_failure_predictor,payload_shift,differential_drive,disturbance_recovery,4,96,0.177083,0.375000,0.012457,0.395633,0.178578,0.625000,0.291667,0.145833,0.007516,0.145833,0.244462
generic_failure_predictor,payload_shift,differential_drive,disturbance_recovery,5,96,0.135417,0.385417,0.025663,0.392300,0.178578,0.541667,0.406250,0.114583,0.009395,0.177083,0.263394
generic_failure_predictor,payload_shift,differential_drive,disturbance_recovery,6,96,0.229167,0.395833,0.060025,0.402508,0.178578,0.614583,0.312500,0.114583,0.008768,0.145833,0.238505
generic_failure_predictor,payload_shift,quadruped,tight_turn_navigation,0,96,0.250000,0.343750,0.090692,0.384480,0.189288,0.552083,0.364583,0.156250,0.009007,0.187500,0.254464
generic_failure_predictor,payload_shift,quadruped,tight_turn_navigation,1,96,0.156250,0.302083,0.000097,0.371772,0.189288,0.583333,0.354167,0.083333,0.007275,0.156250,0.241631
generic_failure_predictor,payload_shift,quadruped,tight_turn_navigation,2,96,0.104167,0.239583,0.063025,0.361563,0.189288,0.531250,0.447917,0.093750,0.007968,0.166667,0.262108
generic_failure_predictor,payload_shift,quadruped,tight_turn_navigation,3,96,0.135417,0.395833,0.024228,0.377188,0.189288,0.562500,0.364583,0.083333,0.007968,0.187500,0.244067
generic_failure_predictor,payload_shift,quadruped,tight_turn_navigation,4,96,0.145833,0.312500,0.020239,0.371563,0.189288,0.562500,0.354167,0.125000,0.009700,0.239583,0.254813
generic_failure_predictor,payload_shift,quadruped,tight_turn_navigation,5,96,0.312500,0.458333,0.152767,0.399897,0.189288,0.479167,0.427083,0.145833,0.011085,0.208333,0.269676
generic_failure_predictor,payload_shift,quadruped,tight_turn_navigation,6,96,0.177083,0.354167,0.022407,0.378022,0.189288,0.593750,0.354167,0.135417,0.006582,0.166667,0.248034
generic_failure_predictor,payload_shift,quadruped,payload_transport,0,96,0.239583,0.364583,0.078381,0.385105,0.189288,0.520833,0.385417,0.156250,0.007355,0.072917,0.269625
generic_failure_predictor,payload_shift,quadruped,payload_transport,1,96,0.135417,0.302083,0.032409,0.369688,0.189288,0.614583,0.333333,0.125000,0.008314,0.072917,0.248831
generic_failure_predictor,payload_shift,quadruped,payload_transport,2,96,0.114583,0.250000,0.038805,0.363438,0.189288,0.479167,0.479167,0.145833,0.006395,0.093750,0.289261
generic_failure_predictor,payload_shift,quadruped,payload_transport,3,96,0.229167,0.375000,0.069716,0.384897,0.189288,0.447917,0.416667,0.166667,0.004796,0.031250,0.283794
generic_failure_predictor,payload_shift,quadruped,payload_transport,4,96,0.229167,0.406250,0.067284,0.387397,0.189288,0.510417,0.406250,0.135417,0.010552,0.114583,0.272904
generic_failure_predictor,payload_shift,quadruped,payload_transport,5,96,0.125000,0.270833,0.051836,0.366147,0.189288,0.479167,0.468750,0.156250,0.009273,0.114583,0.287645
generic_failure_predictor,payload_shift,quadruped,payload_transport,6,96,0.218750,0.375000,0.057767,0.383855,0.189288,0.489583,0.406250,0.177083,0.009913,0.114583,0.281144
generic_failure_predictor,payload_shift,quadruped,gap_or_step_crossing,0,96,0.239583,0.375000,0.070209,0.385938,0.189288,0.552083,0.322917,0.156250,0.009906,0.093750,0.254247
generic_failure_predictor,payload_shift,quadruped,gap_or_step_crossing,1,96,0.218750,0.416667,0.050802,0.387188,0.189288,0.500000,0.385417,0.208333,0.010930,0.156250,0.277493
generic_failure_predictor,payload_shift,quadruped,gap_or_step_crossing,2,96,0.208333,0.458333,0.039589,0.389480,0.189288,0.645833,0.291667,0.125000,0.010247,0.104167,0.240232
generic_failure_predictor,payload_shift,quadruped,gap_or_step_crossing,3,96,0.145833,0.302083,0.009825,0.370730,0.189288,0.593750,0.343750,0.125000,0.009222,0.104167,0.255335
generic_failure_predictor,payload_shift,quadruped,gap_or_step_crossing,4,96,0.229167,0.354167,0.071713,0.383230,0.189288,0.531250,0.385417,0.114583,0.006490,0.062500,0.262724
generic_failure_predictor,payload_shift,quadruped,gap_or_step_crossing,5,96,0.208333,0.406250,0.048043,0.385313,0.189288,0.583333,0.333333,0.187500,0.008539,0.093750,0.257054
generic_failure_predictor,payload_shift,quadruped,gap_or_step_crossing,6,96,0.166667,0.385417,0.000639,0.379480,0.189288,0.552083,0.385417,0.156250,0.008539,0.104167,0.264845
generic_failure_predictor,payload_shift,quadruped,precision_contact_manipulation,0,96,0.229167,0.375000,0.063397,0.384897,0.189288,0.531250,0.343750,0.114583,0.012016,0.072917,0.258770
generic_failure_predictor,payload_shift,quadruped,precision_contact_manipulation,1,96,0.125000,0.250000,0.045832,0.364480,0.189288,0.520833,0.427083,0.145833,0.009012,0.010417,0.276627
generic_failure_predictor,payload_shift,quadruped,precision_contact_manipulation,2,96,0.229167,0.375000,0.061199,0.384897,0.189288,0.625000,0.291667,0.114583,0.012016,0.052083,0.241406
generic_failure_predictor,payload_shift,quadruped,precision_contact_manipulation,3,96,0.229167,0.364583,0.073456,0.384063,0.189288,0.562500,0.333333,0.166667,0.013894,0.041667,0.257081
generic_failure_predictor,payload_shift,quadruped,precision_contact_manipulation,4,96,0.177083,0.291667,0.012436,0.373022,0.189288,0.604167,0.343750,0.145833,0.012016,0.062500,0.254653
generic_failure_predictor,payload_shift,quadruped,precision_contact_manipulation,5,96,0.145833,0.354167,0.029774,0.374897,0.189288,0.625000,0.312500,0.135417,0.012016,0.041667,0.246629
generic_failure_predictor,payload_shift,quadruped,precision_contact_manipulation,6,96,0.239583,0.354167,0.072631,0.384272,0.189288,0.562500,0.364583,0.156250,0.009763,0.083333,0.267400
generic_failure_predictor,payload_shift,quadruped,disturbance_recovery,0,96,0.197917,0.385417,0.023938,0.382605,0.189288,0.520833,0.354167,0.145833,0.008503,0.020833,0.260140
generic_failure_predictor,payload_shift,quadruped,disturbance_recovery,1,96,0.218750,0.364583,0.069311,0.383022,0.189288,0.593750,0.343750,0.156250,0.008830,0.010417,0.255538
generic_failure_predictor,payload_shift,quadruped,disturbance_recovery,2,96,0.218750,0.375000,0.056465,0.383855,0.189288,0.479167,0.406250,0.166667,0.008503,0.062500,0.276593
