comparison,metric,mean,ci95,lower95,upper95,better_seeds,n,split
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,top2_failure_recall,0.19444444444444445,0.13238122474875655,0.0620632196956879,0.326825669193201,8,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,calibration_error,0.013537759943472703,0.13533873922863593,-0.12180097928516323,0.14887649917210863,6,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,early_warning_lead_time,0.24288505555555565,0.021191675818714454,0.2216933797368412,0.2640767313742701,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,cross_morphology_generalization_gap,-0.04829599999999998,0.0,-0.04829599999999998,-0.04829599999999998,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,morphology_shift_detection,0.1367507539632636,0.00792700422617061,0.128823749737093,0.1446777581894342,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,failure_family_f1,0.26328994392585664,0.13904195136429495,0.12424799256156169,0.40233189529015156,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,task_success,0.031944444444444456,0.12226367808444989,-0.09031923364000544,0.15420812252889435,4,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_rate,-0.07256944444444445,0.07162521665353128,-0.14419466109797574,-0.0009442277909131741,1,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,safety_violation_rate,0.0069444444444444475,0.08216297237498443,-0.07521852793053999,0.08910741681942888,6,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,intervention_cost,0.009599964793055556,0.004733330295164134,0.004866634497891422,0.01433329508821969,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,unnecessary_intervention_rate,-0.0020833333333333337,0.02234692249797084,-0.024430255831304173,0.020263589164637507,5,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,planning_regret_to_oracle,-0.07020443319480522,0.02788315498791723,-0.09808758818272245,-0.042321278206888,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,robust_utility,0.12840329525961702,0.23915754534281716,-0.11075425008320014,0.3675608406024342,6,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_accuracy,0.32430555555555557,0.12535776681819955,0.19894778873735602,0.4496633223737551,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,top2_failure_recall,0.24444444444444446,0.09187471993555849,0.15256972450888598,0.336319164380003,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,calibration_error,0.0154955590423255,0.08993862179217561,-0.07444306274985012,0.10543418083450111,5,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,early_warning_lead_time,0.1962070555555556,0.015194556003438603,0.18101249955211698,0.2114016115589942,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,cross_morphology_generalization_gap,-0.047112000000000015,0.0,-0.047112000000000015,-0.047112000000000015,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,morphology_shift_detection,0.1472582666953409,0.0070827690185100625,0.14017549767683082,0.15434103571385097,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,failure_family_f1,0.31610676180815067,0.11700878038390046,0.19909798142425023,0.4331155421920511,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,task_success,-0.03784722222222222,0.07723264498561876,-0.11507986720784097,0.03938542276339654,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_rate,-0.08124999999999999,0.0781319405696173,-0.1593819405696173,-0.003118059430382694,1,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,safety_violation_rate,0.03854166666666667,0.05465623351742586,-0.01611456685075919,0.09319790018409252,5,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,intervention_cost,-0.0012721694194444458,0.006634359691750165,-0.007906529111194611,0.005362190272305719,5,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,unnecessary_intervention_rate,-0.04965277777777778,0.04174382285319801,-0.0913966006309758,-0.00790895492457977,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,planning_regret_to_oracle,-0.016363523755852708,0.02281070544705413,-0.039174229202906835,0.006447181691201422,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,robust_utility,0.0011694047515780597,0.17857840743279502,-0.17740900268121695,0.17974781218437308,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_accuracy,0.34965277777777776,0.15955298877979857,0.1900997889979792,0.5092057665575763,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,top2_failure_recall,0.30277777777777776,0.17893075529948418,0.12384702247829357,0.4817085330772619,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,calibration_error,0.028590638432133626,0.0948194805869878,-0.06622884215485418,0.12341011901912143,7,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,early_warning_lead_time,0.2693749722222223,0.027042492410406408,0.24233247981181588,0.2964174646326287,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,cross_morphology_generalization_gap,-0.06596533333333335,0.0,-0.06596533333333335,-0.06596533333333335,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,morphology_shift_detection,0.0684456570463146,0.00907577374876947,0.059369883297545126,0.07752143079508407,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,failure_family_f1,0.3337575118150515,0.13845929822442254,0.19529821359062893,0.472216810039474,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,task_success,0.07534722222222222,0.16647603172856193,-0.09112880950633971,0.24182325395078413,5,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_rate,-0.15104166666666666,0.12178479919789723,-0.2728264658645639,-0.029256867468769432,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,safety_violation_rate,0.05451388888888889,0.05476534480175528,-0.00025145591286639124,0.10927923369064417,6,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,intervention_cost,-0.013951680719444448,0.00897387461089309,-0.022925555330337535,-0.004977806108551358,2,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,unnecessary_intervention_rate,-0.06076388888888889,0.046427103401058954,-0.10719099228994784,-0.014336785487829934,1,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,planning_regret_to_oracle,-0.05508816714002719,0.041471611124890034,-0.09655977826491723,-0.013616556015137157,2,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,robust_utility,0.1884135489492269,0.300962791292326,-0.1125492423430991,0.4893763402415529,6,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_accuracy,0.25416666666666665,0.1271253165489933,0.12704135011767334,0.38129198321565994,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,top2_failure_recall,0.18194444444444444,0.09521402187848747,0.08673042256595696,0.2771584663229319,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,calibration_error,-0.04047809869998772,0.06748316308702476,-0.10796126178701249,0.027005064387037044,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,early_warning_lead_time,0.20613855555555563,0.01500713389029252,0.19113142166526312,0.22114568944584814,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,cross_morphology_generalization_gap,-0.0443706666666667,0.0,-0.0443706666666667,-0.0443706666666667,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,morphology_shift_detection,0.12397898631446466,0.004970148476878065,0.1190088378375866,0.12894913479134273,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,failure_family_f1,0.26615792485732964,0.12507467733156769,0.14108324752576196,0.3912326021888973,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,task_success,0.0454861111111111,0.0985406948420397,-0.0530545837309286,0.14402680595315082,5,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_rate,-0.06527777777777778,0.09196765446856807,-0.15724543224634585,0.026689876690790287,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,safety_violation_rate,-0.029166666666666664,0.060652227032755544,-0.08981889369942221,0.03148556036608888,4,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,intervention_cost,0.005525945691666666,0.0035147234962103766,0.002011222195456289,0.009040669187877041,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,unnecessary_intervention_rate,-0.0020833333333333337,0.02460479986240208,-0.026688133195735413,0.022521466529068748,4,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,planning_regret_to_oracle,-0.03878792675570132,0.029709310525511123,-0.06849723728121244,-0.009078616230190198,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,robust_utility,0.1598370644343616,0.22938815424519038,-0.06955108981082878,0.38922521867955195,7,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,dominant_failure_accuracy,0.18194444444444444,0.11671830904352923,0.06522613540091521,0.29866275348797366,8,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,top2_failure_recall,0.09791666666666667,0.11351119017490986,-0.015594523508243197,0.21142785684157653,7,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,calibration_error,0.0546815101808514,0.09136326402487807,-0.03668175384402667,0.14604477420572948,4,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,early_warning_lead_time,0.28928033333333336,0.017941023846714598,0.2713393094866188,0.30722135718004795,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,cross_morphology_generalization_gap,-0.0002960000000000046,0.0,-0.0002960000000000046,-0.0002960000000000046,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,morphology_shift_detection,0.019781979658894132,0.00993253168598721,0.009849447972906922,0.02971451134488134,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,failure_family_f1,0.20565043642424596,0.1295016008840532,0.07614883554019278,0.3351520373082991,8,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,task_success,-0.06180555555555555,0.1633610573178656,-0.22516661287342116,0.10155550176231004,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,dominant_failure_rate,-0.026388888888888892,0.07143636493589083,-0.09782525382477972,0.04504747604700193,2,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,safety_violation_rate,0.042708333333333334,0.047951673784029536,-0.005243340450696202,0.09066000711736287,6,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,intervention_cost,-0.005925608386111111,0.00953177170764743,-0.01545738009375854,0.003606163321536319,5,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,unnecessary_intervention_rate,-0.03888888888888889,0.03100161092544329,-0.06989049981433218,-0.0078872779634456,2,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,planning_regret_to_oracle,0.016354755350781434,0.025445499703252245,-0.00909074435247081,0.041800255054033675,8,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,robust_utility,-0.08499831801553398,0.2182325172843944,-0.3032308352999284,0.13323419926886043,3,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,dominant_failure_accuracy,0.19722222222222222,0.15666185883744418,0.04056036338477803,0.3538840810596664,6,10,payload_shift
