split,morphology,task,method,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,morphology_shift_detection,failure_family_f1,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle,robust_utility
actuator_degradation_shift,arm_gripper,disturbance_recovery,constraint_aware_mpc,0.4125,0.6,0.1794349816030892,0.643525,0.1484,0.25822192401405375,0.17376728826728827,0.7125,0.175,0.0375,0.018958991999999997,0.0,0.15648568192484777,0.41745995293256316
actuator_degradation_shift,arm_gripper,disturbance_recovery,cost_calibrated_failure_predictive_morphology_v5,0.7625,0.85,0.19905339458843735,0.8393450000000002,0.09184,0.432411524042728,0.3780189255189255,0.675,0.0625,0.075,0.017746710299999996,0.0,0.1305487076091462,0.441514180338978
actuator_degradation_shift,arm_gripper,disturbance_recovery,domain_randomized_policy_selector,0.5,0.6625,0.23430333611079432,0.6356800000000001,0.14536000000000002,0.2853485377282633,0.223982905982906,0.625,0.1375,0.125,0.011530348499999999,0.0,0.18356702161121874,0.2352460678738852
actuator_degradation_shift,arm_gripper,disturbance_recovery,failure_predictive_morphology_v4,0.6375,0.8125,0.1370377894643422,0.7725750000000001,0.1012,0.3835897253568447,0.2896805971805972,0.725,0.125,0.0625,0.027016563599999998,0.0,0.1493961399018855,0.43499432152785916
actuator_degradation_shift,arm_gripper,disturbance_recovery,generic_failure_classifier,0.1625,0.3375,0.08201993979463659,0.387425,0.2312,0.1153727282068826,0.05479533429533429,0.525,0.4,0.2,0.007282805099999999,0.0,0.30448523827064267,-0.2169558921755233
actuator_degradation_shift,arm_gripper,disturbance_recovery,meta_adaptive_mpc,0.5625,0.725,0.20443145723417014,0.578545,0.11624,0.3693179240140538,0.2417890442890443,0.75,0.125,0.0375,0.020125699199999996,0.0,0.1221065527822756,0.5181699225713317
actuator_degradation_shift,arm_gripper,disturbance_recovery,morphology_failure_transformer_prior,0.7,0.825,0.2227401748309213,0.7702800000000001,0.10736000000000001,0.39865440820813547,0.35797535797535796,0.6125,0.1125,0.0875,0.019688183999999997,0.0,0.16424754198269736,0.29420926959016197
actuator_degradation_shift,arm_gripper,disturbance_recovery,online_system_identification,0.575,0.75,0.14064884116029416,0.5431100000000001,0.10632,0.4087822110505005,0.25837251637251635,0.7625,0.1,0.0625,0.023944842299999998,0.0,0.11643711776322004,0.512093838530746
actuator_degradation_shift,arm_gripper,disturbance_recovery,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.061360000000000005,0.5779880174158674,1.0,0.9375,0.0,0.0125,0.008203409999999998,0.0,0.0036497338834103193,0.9156286517816128
actuator_degradation_shift,arm_gripper,disturbance_recovery,per_morphology_calibrated_predictor,0.4625,0.6375,0.16686468575275715,0.602385,0.14432,0.2706531034127977,0.18944166944166943,0.65,0.1625,0.05,0.007902618299999999,0.0,0.2136840499442136,0.3152055771728709
actuator_degradation_shift,arm_gripper,disturbance_recovery,retrieval_failure_memory,0.625,0.775,0.22112865189909586,0.73845,0.1376,0.3244220325519001,0.2810586635586636,0.6625,0.125,0.1375,0.027362929799999998,0.0,0.16404891181492012,0.2788473049446779
actuator_degradation_shift,arm_gripper,disturbance_recovery,risk_aware_intervention_policy,0.6875,0.75,0.265749475579082,0.6438750000000001,0.1336,0.4250490247682658,0.350990120990121,0.6875,0.1125,0.05,0.028028317499999993,0.0,0.1346401723708978,0.4331916107366588
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,bayesian_morphology_belief,0.6375,0.8125,0.13073587155919283,0.7150950000000001,0.10904,0.4735747854965842,0.36998196248196247,0.7125,0.1,0.05,0.016735950000000003,0.0,0.13954018394484075,0.4647906937386114
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,conformal_risk_shield,0.3875,0.5375,0.18152661909516474,0.5726750000000002,0.16999999999999998,0.3505002003297467,0.233015873015873,0.625,0.2375,0.0125,0.03345292500000001,0.0,0.1815262923865495,0.28245894578088226
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,constraint_aware_mpc,0.425,0.6,0.18669879830407388,0.6446500000000001,0.1484,0.25822192401405375,0.23077380952380952,0.7375,0.1625,0.025,0.019734000000000005,0.0,0.14056123844377152,0.4788178043709826
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,cost_calibrated_failure_predictive_morphology_v5,0.7625,0.85,0.20123245868441128,0.8393450000000002,0.09184,0.432411524042728,0.5952429052429052,0.6875,0.0625,0.075,0.0173526375,0.0,0.12397427940151706,0.45871590698446285
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,domain_randomized_policy_selector,0.5,0.6625,0.2361391452816552,0.6356800000000001,0.14536000000000002,0.2853485377282633,0.3081295093795094,0.6875,0.125,0.0875,0.011479875000000004,0.0,0.16112027915521732,0.37021716659458914
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,failure_predictive_morphology_v4,0.6375,0.8125,0.13785136392400785,0.7725750000000001,0.1012,0.3835897253568447,0.45839590964590965,0.725,0.125,0.0625,0.028120950000000002,0.0,0.13937076946293706,0.4413901834804045
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,generic_failure_classifier,0.1625,0.3375,0.08133361221682266,0.387425,0.2312,0.1153727282068826,0.08722222222222221,0.575,0.35,0.1875,0.007580512500000001,0.0,0.2810048522636012,-0.10135313445872277
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,meta_adaptive_mpc,0.5625,0.725,0.20593734417214285,0.578545,0.11624,0.3693179240140538,0.34235064935064935,0.775,0.1125,0.0375,0.0209484,0.0,0.10912919756159634,0.5618192030955053
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,morphology_failure_transformer_prior,0.6875,0.8125,0.21278140200233653,0.768155,0.10736000000000001,0.39865440820813547,0.4736818181818182,0.6375,0.1,0.075,0.020493,0.0,0.14842815542310867,0.35551459190326273
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,online_system_identification,0.575,0.75,0.14235380446192575,0.5431100000000001,0.10632,0.4087822110505005,0.3868513431013431,0.775,0.1,0.025,0.024250050000000002,0.0,0.10145884550952086,0.5818162856433354
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.061360000000000005,0.5779880174158674,1.0,0.975,0.0,0.0125,0.0081972,0.0,0.0024390773702069046,0.9539789058408552
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,per_morphology_calibrated_predictor,0.4625,0.6375,0.16837533841829236,0.602385,0.14432,0.2706531034127977,0.3167584637584638,0.6625,0.15,0.05,0.008709525000000001,0.0,0.2004212183350922,0.3406282792672551
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,retrieval_failure_memory,0.6125,0.7625,0.2109520595986755,0.736325,0.1376,0.3244220325519001,0.35808080808080806,0.6625,0.125,0.125,0.028481475000000003,0.0,0.15348030819709463,0.30094509556486126
actuator_degradation_shift,arm_gripper,gap_or_step_crossing,risk_aware_intervention_policy,0.6875,0.75,0.2684539965972661,0.6438750000000001,0.1336,0.4250490247682658,0.5055258445258446,0.7125,0.1,0.0625,0.0284625,0.0,0.12399240973214161,0.46480366753191144
actuator_degradation_shift,arm_gripper,payload_transport,bayesian_morphology_belief,0.625,0.8,0.12452607373955375,0.7129700000000001,0.10904,0.4735747854965842,0.39105772005772005,0.7125,0.1125,0.05,0.016312552199999997,0.0,0.1400807815273775,0.4546028044408358
actuator_degradation_shift,arm_gripper,payload_transport,conformal_risk_shield,0.375,0.525,0.168597436760434,0.5705500000000001,0.16999999999999998,0.3505002003297467,0.21838888888888888,0.625,0.2375,0.0125,0.031482243599999994,0.0,0.18085638992520203,0.28382878758582336
actuator_degradation_shift,arm_gripper,payload_transport,constraint_aware_mpc,0.4125,0.6,0.18043089495693154,0.643525,0.1484,0.25822192401405375,0.21816738816738815,0.725,0.1625,0.0375,0.018571487999999997,0.0,0.1419293644244589,0.4500565622244471
actuator_degradation_shift,arm_gripper,payload_transport,cost_calibrated_failure_predictive_morphology_v5,0.75,0.85,0.18812891761525663,0.8382200000000002,0.09184,0.432411524042728,0.516513024013024,0.7,0.075,0.075,0.017383984199999997,0.0,0.12279945998520049,0.4618156916052819
actuator_degradation_shift,arm_gripper,payload_transport,domain_randomized_policy_selector,0.5,0.6625,0.23571154911709566,0.6356800000000001,0.14536000000000002,0.2853485377282633,0.2640075757575758,0.675,0.125,0.0875,0.011294678999999998,0.0,0.16078718404762984,0.35787417504793406
actuator_degradation_shift,arm_gripper,payload_transport,failure_predictive_morphology_v4,0.6375,0.8125,0.13737163668844307,0.7725750000000001,0.1012,0.3835897253568447,0.42763797313797314,0.725,0.125,0.0625,0.025785796799999993,0.0,0.13832920551528066,0.4432349683708696
actuator_degradation_shift,arm_gripper,payload_transport,generic_failure_classifier,0.1625,0.3375,0.08138595352902393,0.387425,0.2312,0.1153727282068826,0.08882275132275132,0.575,0.35,0.2,0.006714307199999998,0.0,0.28147931748409377,-0.11702968462182331
actuator_degradation_shift,arm_gripper,payload_transport,meta_adaptive_mpc,0.5625,0.725,0.20614547951671128,0.578545,0.11624,0.3693179240140538,0.3112247474747475,0.7875,0.1125,0.0375,0.019714348799999996,0.0,0.10636966402233707,0.5766032363108844
actuator_degradation_shift,arm_gripper,payload_transport,morphology_failure_transformer_prior,0.6875,0.8125,0.21224673272057393,0.768155,0.10736000000000001,0.39865440820813547,0.4483388648388648,0.625,0.1,0.075,0.018000057599999997,0.0,0.14800343937411242,0.34427325859762375
actuator_degradation_shift,arm_gripper,payload_transport,online_system_identification,0.575,0.75,0.1421796707312937,0.5431100000000001,0.10632,0.4087822110505005,0.35405927405927407,0.7625,0.1,0.0375,0.022821501599999995,0.0,0.10357655582464434,0.552851735202749
actuator_degradation_shift,arm_gripper,payload_transport,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.061360000000000005,0.5779880174158674,1.0,0.9625,0.0,0.0125,0.007714310399999999,0.0,0.0026194371026090463,0.9415699543481737
actuator_degradation_shift,arm_gripper,payload_transport,per_morphology_calibrated_predictor,0.4625,0.6375,0.16762270193373627,0.602385,0.14432,0.2706531034127977,0.29350233100233103,0.65,0.1625,0.0625,0.007285737599999999,0.0,0.20375933910734473,0.30669989360867106
actuator_degradation_shift,arm_gripper,payload_transport,retrieval_failure_memory,0.6125,0.7625,0.21046321911249258,0.736325,0.1376,0.3244220325519001,0.38275324675324673,0.6625,0.125,0.1125,0.026803657199999997,0.0,0.15033433060221868,0.3197445500908356
actuator_degradation_shift,arm_gripper,payload_transport,risk_aware_intervention_policy,0.675,0.7375,0.2555072601584481,0.64175,0.1336,0.4250490247682658,0.4542003367003367,0.7125,0.1,0.05,0.027455444999999995,0.0,0.12069141521601849,0.4781710273518608
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,bayesian_morphology_belief,0.6375,0.8,0.1368887278926673,0.7140950000000001,0.10904,0.4735747854965842,0.36822219447219445,0.7125,0.1125,0.075,0.021531995099999996,0.0,0.15233986427165505,0.4124226972148415
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,conformal_risk_shield,0.3625,0.5125,0.18101778769517662,0.5684250000000001,0.16999999999999998,0.3505002003297467,0.20987229437229438,0.6,0.2625,0.0125,0.038216961,0.0,0.19878071632056435,0.223424162521276
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,constraint_aware_mpc,0.4125,0.6,0.18024162956373876,0.643525,0.1484,0.25822192401405375,0.2517997557997558,0.725,0.1625,0.0375,0.021542351999999997,0.0,0.15463958190686122,0.4403496309749401
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,cost_calibrated_failure_predictive_morphology_v5,0.75,0.8375,0.20314889020492527,0.8372200000000002,0.09184,0.432411524042728,0.48033068783068783,0.6625,0.0875,0.0875,0.020775941399999994,0.0,0.13664892707205958,0.3877653047879013
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,domain_randomized_policy_selector,0.4875,0.65,0.22345433547649207,0.6335550000000001,0.14536000000000002,0.2853485377282633,0.3075897990897991,0.65,0.125,0.1375,0.014810367,0.0,0.18174315993563217,0.25424951818765973
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,failure_predictive_morphology_v4,0.6375,0.8125,0.13771916693069425,0.7725750000000001,0.1012,0.3835897253568447,0.40837241462241464,0.7,0.1375,0.075,0.031484976,0.0,0.15573859211298224,0.3779335289135223
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,generic_failure_classifier,0.1625,0.3375,0.08142534831434413,0.387425,0.2312,0.1153727282068826,0.08099603174603175,0.525,0.4,0.2125,0.009735485999999998,0.0,0.3064573916676161,-0.2352189320964795
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,meta_adaptive_mpc,0.5625,0.725,0.20609511133517233,0.578545,0.11624,0.3693179240140538,0.3664909534909535,0.75,0.125,0.0375,0.022868035199999994,0.0,0.12333102607597865,0.5163415021889659
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,morphology_failure_transformer_prior,0.6875,0.825,0.2124470878132777,0.769155,0.10736000000000001,0.39865440820813547,0.4412987012987013,0.6125,0.1125,0.1,0.023116600799999998,0.0,0.16658550852899476,0.2753459689571486
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,online_system_identification,0.575,0.75,0.14241717551335667,0.5431100000000001,0.10632,0.4087822110505005,0.3427579365079365,0.7625,0.1,0.05,0.027942916199999997,0.0,0.11469016492455346,0.5271425722628126
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.061360000000000005,0.5779880174158674,1.0,0.95,0.0,0.0125,0.010066906799999999,0.0,0.0031185650419228547,0.927661896410654
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,per_morphology_calibrated_predictor,0.4625,0.6375,0.1678865870189778,0.602385,0.14432,0.2706531034127977,0.2894848484848485,0.5875,0.1875,0.0625,0.010035836099999999,0.0,0.22414652520654704,0.20885973690309867
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,retrieval_failure_memory,0.6125,0.7625,0.21064640091153602,0.736325,0.1376,0.3244220325519001,0.35957253857253857,0.6625,0.125,0.125,0.0310914138,0.0,0.16486934358173064,0.292231062019845
actuator_degradation_shift,arm_gripper,precision_contact_manipulation,risk_aware_intervention_policy,0.6875,0.75,0.2679394134562592,0.6438750000000001,0.1336,0.4250490247682658,0.4890871905871906,0.675,0.1125,0.0625,0.032624234999999994,0.0,0.1372673796504942,0.4062678861414283
actuator_degradation_shift,arm_gripper,tight_turn_navigation,bayesian_morphology_belief,0.625,0.7875,0.12479058090630095,0.7119700000000001,0.10904,0.4735747854965842,0.3780952380952381,0.7125,0.1125,0.0375,0.018166112999999998,0.0,0.12791937018788938,0.47790669001847746
actuator_degradation_shift,arm_gripper,tight_turn_navigation,conformal_risk_shield,0.3625,0.5125,0.1816852696154286,0.5684250000000001,0.16999999999999998,0.3505002003297467,0.22378968253968254,0.6375,0.225,0.0125,0.033102694800000006,0.0,0.16854096250968725,0.31409534312745435
actuator_degradation_shift,arm_gripper,tight_turn_navigation,constraint_aware_mpc,0.4125,0.6,0.18023030114641714,0.643525,0.1484,0.25822192401405375,0.24236868686868687,0.775,0.15,0.025,0.019367575499999998,0.0,0.12456956254684572,0.537553672084141
actuator_degradation_shift,arm_gripper,tight_turn_navigation,cost_calibrated_failure_predictive_morphology_v5,0.75,0.8375,0.2033719075455137,0.8372200000000002,0.09184,0.432411524042728,0.5444426406926407,0.725,0.075,0.0625,0.018146889599999997,0.0,0.11002106369458764,0.5111218365272582
actuator_degradation_shift,arm_gripper,tight_turn_navigation,domain_randomized_policy_selector,0.5,0.6625,0.23583640160916183,0.6356800000000001,0.14536000000000002,0.2853485377282633,0.3148841991341991,0.6875,0.125,0.1,0.0121588005,0.0,0.15096591167243506,0.3610627095777458
actuator_degradation_shift,arm_gripper,tight_turn_navigation,failure_predictive_morphology_v4,0.6375,0.8125,0.1376324887597278,0.7725750000000001,0.1012,0.3835897253568447,0.4066951381951382,0.75,0.1125,0.05,0.027758589599999998,0.0,0.12318526879603559,0.5034305216162337
actuator_degradation_shift,arm_gripper,tight_turn_navigation,generic_failure_classifier,0.1625,0.3375,0.08133974972856015,0.387425,0.2312,0.1153727282068826,0.09863636363636363,0.6,0.3375,0.1875,0.0072279983999999995,0.0,0.265221930064579,-0.055677683019539514
actuator_degradation_shift,arm_gripper,tight_turn_navigation,meta_adaptive_mpc,0.5625,0.725,0.20595914526655792,0.578545,0.11624,0.3693179240140538,0.3601125541125541,0.8125,0.0875,0.025,0.021222633599999995,0.0,0.0905271346346559,0.6477193297940178
actuator_degradation_shift,arm_gripper,tight_turn_navigation,morphology_failure_transformer_prior,0.6875,0.825,0.21254535359606033,0.769155,0.10736000000000001,0.39865440820813547,0.48874603174603176,0.6375,0.1,0.0625,0.020761271999999997,0.0,0.1358816628669837,0.3795462046142356
actuator_degradation_shift,arm_gripper,tight_turn_navigation,online_system_identification,0.575,0.75,0.1420959438929036,0.5431100000000001,0.10632,0.4087822110505005,0.3211961371961372,0.7875,0.1,0.025,0.024567505199999996,0.0,0.09189583131774313,0.6008675407375799
