stress_level,method,morphology,task,seed,task_success,dominant_failure_accuracy,dominant_failure_rate,safety_violation_rate,planning_regret_to_oracle
0.4,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,2,0.696429,0.589286,0.178571,0.089286,0.162836
0.4,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,3,0.750000,0.678571,0.071429,0.035714,0.123423
0.4,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,4,0.625000,0.625000,0.142857,0.071429,0.144215
0.4,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,5,0.678571,0.535714,0.160714,0.089286,0.150734
0.4,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,6,0.696429,0.553571,0.160714,0.089286,0.150200
0.4,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,0,0.696429,0.642857,0.142857,0.089286,0.147278
0.4,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,1,0.625000,0.607143,0.196429,0.142857,0.171172
0.4,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,2,0.732143,0.750000,0.071429,0.035714,0.127253
0.4,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,3,0.517857,0.589286,0.250000,0.089286,0.189959
0.4,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,4,0.732143,0.642857,0.125000,0.107143,0.141577
0.4,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,5,0.750000,0.589286,0.107143,0.053571,0.134664
0.4,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,6,0.660714,0.625000,0.160714,0.053571,0.158655
0.4,red_team_failure_retrieval,arm_gripper,disturbance_recovery,0,0.750000,0.571429,0.142857,0.071429,0.132507
0.4,red_team_failure_retrieval,arm_gripper,disturbance_recovery,1,0.678571,0.660714,0.160714,0.071429,0.154334
0.4,red_team_failure_retrieval,arm_gripper,disturbance_recovery,2,0.714286,0.607143,0.142857,0.017857,0.129386
0.4,red_team_failure_retrieval,arm_gripper,disturbance_recovery,3,0.571429,0.607143,0.214286,0.053571,0.161218
0.4,red_team_failure_retrieval,arm_gripper,disturbance_recovery,4,0.714286,0.660714,0.142857,0.017857,0.129190
0.4,red_team_failure_retrieval,arm_gripper,disturbance_recovery,5,0.678571,0.642857,0.196429,0.107143,0.161772
0.4,red_team_failure_retrieval,arm_gripper,disturbance_recovery,6,0.678571,0.589286,0.125000,0.053571,0.143861
0.4,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,0,0.732143,0.553571,0.107143,0.125000,0.143519
0.4,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,1,0.642857,0.482143,0.232143,0.071429,0.169663
0.4,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,2,0.714286,0.660714,0.125000,0.071429,0.138495
0.4,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,3,0.660714,0.571429,0.125000,0.000000,0.133990
0.4,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,4,0.767857,0.696429,0.071429,0.053571,0.115826
0.4,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,5,0.660714,0.571429,0.071429,0.125000,0.151204
0.4,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,6,0.732143,0.571429,0.107143,0.107143,0.143166
0.4,red_team_failure_retrieval,aerial_manipulator,payload_transport,0,0.750000,0.464286,0.160714,0.089286,0.148329
0.4,red_team_failure_retrieval,aerial_manipulator,payload_transport,1,0.660714,0.571429,0.196429,0.089286,0.162870
0.4,red_team_failure_retrieval,aerial_manipulator,payload_transport,2,0.625000,0.517857,0.178571,0.142857,0.185126
0.4,red_team_failure_retrieval,aerial_manipulator,payload_transport,3,0.589286,0.535714,0.232143,0.160714,0.189835
0.4,red_team_failure_retrieval,aerial_manipulator,payload_transport,4,0.750000,0.553571,0.107143,0.089286,0.142249
0.4,red_team_failure_retrieval,aerial_manipulator,payload_transport,5,0.696429,0.553571,0.178571,0.107143,0.154989
0.4,red_team_failure_retrieval,aerial_manipulator,payload_transport,6,0.517857,0.589286,0.232143,0.142857,0.194011
0.4,red_team_failure_retrieval,aerial_manipulator,gap_or_step_crossing,0,0.714286,0.625000,0.160714,0.053571,0.155720
0.4,red_team_failure_retrieval,aerial_manipulator,gap_or_step_crossing,1,0.767857,0.607143,0.071429,0.142857,0.140016
0.4,red_team_failure_retrieval,aerial_manipulator,gap_or_step_crossing,2,0.589286,0.535714,0.178571,0.089286,0.180117
0.4,red_team_failure_retrieval,aerial_manipulator,gap_or_step_crossing,3,0.660714,0.660714,0.071429,0.125000,0.130010
0.4,red_team_failure_retrieval,aerial_manipulator,gap_or_step_crossing,4,0.714286,0.660714,0.107143,0.053571,0.122618
0.4,red_team_failure_retrieval,aerial_manipulator,gap_or_step_crossing,5,0.607143,0.571429,0.160714,0.053571,0.163188
0.4,red_team_failure_retrieval,aerial_manipulator,gap_or_step_crossing,6,0.678571,0.571429,0.196429,0.089286,0.160601
0.4,red_team_failure_retrieval,aerial_manipulator,precision_contact_manipulation,0,0.589286,0.625000,0.142857,0.053571,0.153821
0.4,red_team_failure_retrieval,aerial_manipulator,precision_contact_manipulation,1,0.660714,0.660714,0.142857,0.071429,0.166024
0.4,red_team_failure_retrieval,aerial_manipulator,precision_contact_manipulation,2,0.696429,0.625000,0.142857,0.089286,0.160969
0.4,red_team_failure_retrieval,aerial_manipulator,precision_contact_manipulation,3,0.678571,0.535714,0.178571,0.053571,0.156354
0.4,red_team_failure_retrieval,aerial_manipulator,precision_contact_manipulation,4,0.642857,0.482143,0.214286,0.107143,0.184500
0.4,red_team_failure_retrieval,aerial_manipulator,precision_contact_manipulation,5,0.678571,0.357143,0.232143,0.053571,0.177173
0.4,red_team_failure_retrieval,aerial_manipulator,precision_contact_manipulation,6,0.732143,0.571429,0.089286,0.071429,0.142052
0.4,red_team_failure_retrieval,aerial_manipulator,disturbance_recovery,0,0.660714,0.535714,0.178571,0.071429,0.170597
0.4,red_team_failure_retrieval,aerial_manipulator,disturbance_recovery,1,0.607143,0.500000,0.250000,0.125000,0.194343
0.4,red_team_failure_retrieval,aerial_manipulator,disturbance_recovery,2,0.607143,0.660714,0.125000,0.107143,0.159593
0.4,red_team_failure_retrieval,aerial_manipulator,disturbance_recovery,3,0.750000,0.660714,0.089286,0.107143,0.147763
0.4,red_team_failure_retrieval,aerial_manipulator,disturbance_recovery,4,0.732143,0.589286,0.107143,0.142857,0.159253
0.4,red_team_failure_retrieval,aerial_manipulator,disturbance_recovery,5,0.660714,0.607143,0.142857,0.142857,0.177947
0.4,red_team_failure_retrieval,aerial_manipulator,disturbance_recovery,6,0.607143,0.571429,0.178571,0.107143,0.171988
0.4,red_team_failure_retrieval,underwater_vehicle,tight_turn_navigation,0,0.642857,0.589286,0.178571,0.160714,0.160749
0.4,red_team_failure_retrieval,underwater_vehicle,tight_turn_navigation,1,0.607143,0.660714,0.142857,0.071429,0.148931
0.4,red_team_failure_retrieval,underwater_vehicle,tight_turn_navigation,2,0.714286,0.607143,0.071429,0.053571,0.126005
0.4,red_team_failure_retrieval,underwater_vehicle,tight_turn_navigation,3,0.767857,0.553571,0.125000,0.035714,0.120215
0.4,red_team_failure_retrieval,underwater_vehicle,tight_turn_navigation,4,0.696429,0.642857,0.160714,0.017857,0.129291
0.4,red_team_failure_retrieval,underwater_vehicle,tight_turn_navigation,5,0.660714,0.607143,0.178571,0.035714,0.150825
0.4,red_team_failure_retrieval,underwater_vehicle,tight_turn_navigation,6,0.732143,0.589286,0.107143,0.071429,0.130684
0.4,red_team_failure_retrieval,underwater_vehicle,payload_transport,0,0.714286,0.500000,0.160714,0.053571,0.143584
0.4,red_team_failure_retrieval,underwater_vehicle,payload_transport,1,0.732143,0.607143,0.089286,0.053571,0.131568
0.4,red_team_failure_retrieval,underwater_vehicle,payload_transport,2,0.660714,0.642857,0.142857,0.035714,0.138249
0.4,red_team_failure_retrieval,underwater_vehicle,payload_transport,3,0.714286,0.464286,0.178571,0.160714,0.164714
0.4,red_team_failure_retrieval,underwater_vehicle,payload_transport,4,0.571429,0.714286,0.107143,0.160714,0.156970
0.4,red_team_failure_retrieval,underwater_vehicle,payload_transport,5,0.696429,0.553571,0.142857,0.017857,0.128764
0.4,red_team_failure_retrieval,underwater_vehicle,payload_transport,6,0.642857,0.607143,0.160714,0.053571,0.151446
0.4,red_team_failure_retrieval,underwater_vehicle,gap_or_step_crossing,0,0.678571,0.660714,0.089286,0.071429,0.140445
0.4,red_team_failure_retrieval,underwater_vehicle,gap_or_step_crossing,1,0.678571,0.607143,0.142857,0.107143,0.140420
0.4,red_team_failure_retrieval,underwater_vehicle,gap_or_step_crossing,2,0.625000,0.517857,0.178571,0.071429,0.153290
0.4,red_team_failure_retrieval,underwater_vehicle,gap_or_step_crossing,3,0.660714,0.589286,0.125000,0.089286,0.146667
0.4,red_team_failure_retrieval,underwater_vehicle,gap_or_step_crossing,4,0.589286,0.750000,0.089286,0.125000,0.136708
0.4,red_team_failure_retrieval,underwater_vehicle,gap_or_step_crossing,5,0.660714,0.553571,0.214286,0.035714,0.156129
0.4,red_team_failure_retrieval,underwater_vehicle,gap_or_step_crossing,6,0.696429,0.553571,0.178571,0.035714,0.153097
0.4,red_team_failure_retrieval,underwater_vehicle,precision_contact_manipulation,0,0.678571,0.696429,0.071429,0.089286,0.143726
0.4,red_team_failure_retrieval,underwater_vehicle,precision_contact_manipulation,1,0.589286,0.625000,0.232143,0.089286,0.175379
0.4,red_team_failure_retrieval,underwater_vehicle,precision_contact_manipulation,2,0.642857,0.535714,0.196429,0.017857,0.145919
0.4,red_team_failure_retrieval,underwater_vehicle,precision_contact_manipulation,3,0.767857,0.678571,0.071429,0.071429,0.134139
0.4,red_team_failure_retrieval,underwater_vehicle,precision_contact_manipulation,4,0.571429,0.696429,0.160714,0.053571,0.159830
0.4,red_team_failure_retrieval,underwater_vehicle,precision_contact_manipulation,5,0.553571,0.678571,0.125000,0.053571,0.150263
0.4,red_team_failure_retrieval,underwater_vehicle,precision_contact_manipulation,6,0.607143,0.642857,0.125000,0.107143,0.153577
0.4,red_team_failure_retrieval,underwater_vehicle,disturbance_recovery,0,0.607143,0.660714,0.160714,0.071429,0.156350
0.4,red_team_failure_retrieval,underwater_vehicle,disturbance_recovery,1,0.785714,0.553571,0.107143,0.035714,0.137893
0.4,red_team_failure_retrieval,underwater_vehicle,disturbance_recovery,2,0.678571,0.642857,0.125000,0.107143,0.164683
0.4,red_team_failure_retrieval,underwater_vehicle,disturbance_recovery,3,0.571429,0.642857,0.160714,0.196429,0.184278
0.4,red_team_failure_retrieval,underwater_vehicle,disturbance_recovery,4,0.785714,0.553571,0.053571,0.107143,0.138988
0.4,red_team_failure_retrieval,underwater_vehicle,disturbance_recovery,5,0.678571,0.607143,0.107143,0.160714,0.154754
0.4,red_team_failure_retrieval,underwater_vehicle,disturbance_recovery,6,0.732143,0.660714,0.071429,0.142857,0.149856
0.4,proposed_failure_predictive_morphology,differential_drive,tight_turn_navigation,0,0.517857,0.678571,0.196429,0.125000,0.163458
0.4,proposed_failure_predictive_morphology,differential_drive,tight_turn_navigation,1,0.767857,0.660714,0.107143,0.017857,0.120409
0.4,proposed_failure_predictive_morphology,differential_drive,tight_turn_navigation,2,0.678571,0.625000,0.125000,0.017857,0.123357
0.4,proposed_failure_predictive_morphology,differential_drive,tight_turn_navigation,3,0.696429,0.571429,0.160714,0.053571,0.124842
0.4,proposed_failure_predictive_morphology,differential_drive,tight_turn_navigation,4,0.642857,0.625000,0.160714,0.071429,0.147377
0.4,proposed_failure_predictive_morphology,differential_drive,tight_turn_navigation,5,0.714286,0.678571,0.107143,0.053571,0.119712
0.4,proposed_failure_predictive_morphology,differential_drive,tight_turn_navigation,6,0.803571,0.696429,0.071429,0.035714,0.104004
0.4,proposed_failure_predictive_morphology,differential_drive,payload_transport,0,0.785714,0.785714,0.071429,0.017857,0.102068
0.4,proposed_failure_predictive_morphology,differential_drive,payload_transport,1,0.785714,0.678571,0.071429,0.035714,0.107997
0.4,proposed_failure_predictive_morphology,differential_drive,payload_transport,2,0.660714,0.785714,0.125000,0.053571,0.128949
0.4,proposed_failure_predictive_morphology,differential_drive,payload_transport,3,0.767857,0.607143,0.125000,0.000000,0.111602
0.4,proposed_failure_predictive_morphology,differential_drive,payload_transport,4,0.660714,0.767857,0.107143,0.089286,0.137802
0.4,proposed_failure_predictive_morphology,differential_drive,payload_transport,5,0.642857,0.696429,0.160714,0.053571,0.138691
0.4,proposed_failure_predictive_morphology,differential_drive,payload_transport,6,0.714286,0.678571,0.089286,0.035714,0.105851
0.4,proposed_failure_predictive_morphology,differential_drive,gap_or_step_crossing,0,0.732143,0.732143,0.053571,0.035714,0.104256
0.4,proposed_failure_predictive_morphology,differential_drive,gap_or_step_crossing,1,0.785714,0.785714,0.089286,0.017857,0.104397
0.4,proposed_failure_predictive_morphology,differential_drive,gap_or_step_crossing,2,0.732143,0.696429,0.107143,0.017857,0.125924
0.4,proposed_failure_predictive_morphology,differential_drive,gap_or_step_crossing,3,0.714286,0.785714,0.071429,0.071429,0.113374
0.4,proposed_failure_predictive_morphology,differential_drive,gap_or_step_crossing,4,0.678571,0.696429,0.107143,0.071429,0.131679
0.4,proposed_failure_predictive_morphology,differential_drive,gap_or_step_crossing,5,0.660714,0.642857,0.196429,0.017857,0.154534
0.4,proposed_failure_predictive_morphology,differential_drive,gap_or_step_crossing,6,0.642857,0.714286,0.125000,0.053571,0.133830
0.4,proposed_failure_predictive_morphology,differential_drive,precision_contact_manipulation,0,0.821429,0.785714,0.071429,0.000000,0.083235
0.4,proposed_failure_predictive_morphology,differential_drive,precision_contact_manipulation,1,0.678571,0.642857,0.178571,0.000000,0.118995
0.4,proposed_failure_predictive_morphology,differential_drive,precision_contact_manipulation,2,0.607143,0.803571,0.089286,0.107143,0.142188
0.4,proposed_failure_predictive_morphology,differential_drive,precision_contact_manipulation,3,0.767857,0.696429,0.125000,0.035714,0.113023
0.4,proposed_failure_predictive_morphology,differential_drive,precision_contact_manipulation,4,0.607143,0.589286,0.142857,0.125000,0.148676
0.4,proposed_failure_predictive_morphology,differential_drive,precision_contact_manipulation,5,0.839286,0.642857,0.071429,0.017857,0.098706
0.4,proposed_failure_predictive_morphology,differential_drive,precision_contact_manipulation,6,0.732143,0.750000,0.053571,0.035714,0.111848
0.4,proposed_failure_predictive_morphology,differential_drive,disturbance_recovery,0,0.732143,0.750000,0.125000,0.053571,0.118308
0.4,proposed_failure_predictive_morphology,differential_drive,disturbance_recovery,1,0.767857,0.767857,0.053571,0.107143,0.121571
0.4,proposed_failure_predictive_morphology,differential_drive,disturbance_recovery,2,0.732143,0.696429,0.107143,0.053571,0.120111
0.4,proposed_failure_predictive_morphology,differential_drive,disturbance_recovery,3,0.642857,0.750000,0.107143,0.053571,0.117872
0.4,proposed_failure_predictive_morphology,differential_drive,disturbance_recovery,4,0.750000,0.696429,0.071429,0.035714,0.116169
0.4,proposed_failure_predictive_morphology,differential_drive,disturbance_recovery,5,0.607143,0.750000,0.089286,0.071429,0.140473
0.4,proposed_failure_predictive_morphology,differential_drive,disturbance_recovery,6,0.821429,0.589286,0.107143,0.017857,0.110618
0.4,proposed_failure_predictive_morphology,quadruped,tight_turn_navigation,0,0.714286,0.750000,0.125000,0.071429,0.124449
0.4,proposed_failure_predictive_morphology,quadruped,tight_turn_navigation,1,0.696429,0.767857,0.142857,0.071429,0.140002
0.4,proposed_failure_predictive_morphology,quadruped,tight_turn_navigation,2,0.750000,0.785714,0.107143,0.053571,0.110607
0.4,proposed_failure_predictive_morphology,quadruped,tight_turn_navigation,3,0.678571,0.750000,0.071429,0.071429,0.114997
0.4,proposed_failure_predictive_morphology,quadruped,tight_turn_navigation,4,0.714286,0.714286,0.107143,0.035714,0.128847
0.4,proposed_failure_predictive_morphology,quadruped,tight_turn_navigation,5,0.732143,0.750000,0.053571,0.089286,0.109892
0.4,proposed_failure_predictive_morphology,quadruped,tight_turn_navigation,6,0.821429,0.660714,0.053571,0.035714,0.106289
